Case ID,Activity,Resource,Complete Timestamp,Variant,Variant index,OrganizationalEntity,ProjectNumber,TaskNumber,dec_id_0,ActivityNumber,TotalDeclared,RequestedAmount_0,Overspent,travel permit number,DeclarationNumber_0,id,RequestedBudget,BudgetNumber,OverspentAmount,id,org:role,dec_id_5,dec_id_6,dec_id_3,dec_id_4,dec_id_1,dec_id_2,DeclarationNumber_10,RequestedAmount_16,RequestedAmount_14,RequestedAmount_15,dec_id_9,RequestedAmount_12,DeclarationNumber_14,DeclarationNumber_13,RequestedAmount_13,dec_id_7,RequestedAmount_10,DeclarationNumber_12,dec_id_8,DeclarationNumber_11,RequestedAmount_11,DeclarationNumber_16,DeclarationNumber_15,DeclarationNumber_8,DeclarationNumber_9,DeclarationNumber_4,DeclarationNumber_5,DeclarationNumber_6,DeclarationNumber_7,RequestedAmount_4,DeclarationNumber_1,RequestedAmount_3,DeclarationNumber_2,RequestedAmount_2,RequestedAmount_1,DeclarationNumber_3,RequestedAmount_8,RequestedAmount_7,RequestedAmount_6,RequestedAmount_5,RequestedAmount_9,dec_id_16,dec_id_13,dec_id_12,dec_id_15,dec_id_14,dec_id_11,dec_id_10,Activity_1,Activity_0,RfpNumber_0,OrganizationalEntity_0,Rfp_id_0,RfpNumber_1,OrganizationalEntity_1,Cost Type_1,Cost Type_0,Task_1,Task_0,Project_0,Rfp_id_1,Project_1,Activity_3,Activity_2,Cost Type_3,Cost Type_2,RfpNumber_2,RfpNumber_3,OrganizationalEntity_2,OrganizationalEntity_3,Project_2,Project_3,Rfp_id_3,Rfp_id_2,Task_3,Task_2,Rfp_id_10,Rfp_id_11,Rfp_id_12,Rfp_id_13,Rfp_id_14,Project_11,Project_12,Project_10,Project_13,Project_14,Cost Type_7,Cost Type_6,Cost Type_9,Cost Type_8,Cost Type_5,Cost Type_4,OrganizationalEntity_8,OrganizationalEntity_9,Task_10,OrganizationalEntity_6,Task_11,OrganizationalEntity_7,Task_12,Task_13,Task_14,RfpNumber_10,RfpNumber_12,RfpNumber_11,OrganizationalEntity_4,Project_6,RfpNumber_14,OrganizationalEntity_5,Project_7,RfpNumber_13,Project_8,Project_9,Project_4,Project_5,Activity_12,Activity_11,Activity_14,Activity_13,Activity_10,OrganizationalEntity_14,OrganizationalEntity_13,RfpNumber_8,RfpNumber_9,RfpNumber_6,RfpNumber_7,RfpNumber_4,RfpNumber_5,OrganizationalEntity_12,OrganizationalEntity_11,OrganizationalEntity_10,Rfp_id_7,Rfp_id_8,Rfp_id_5,Rfp_id_6,Rfp_id_4,Rfp_id_9,Activity_9,Activity_8,Activity_5,Activity_4,Activity_7,Activity_6,Cost Type_13,Cost Type_14,Cost Type_10,Cost Type_11,Cost Type_12,Task_5,Task_4,Task_9,Task_8,Task_7,Task_6
travel permit 74626,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,28:04.0,Variant 280,280,organizational unit 65458,project 3407,task 427,declaration 74628,UNKNOWN,0,,FALSE,travel permit number 74627,UNKNOWN,travel permit 74626,0,budget 635,0,st_step 74630_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74626,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,28:08.0,Variant 280,280,organizational unit 65458,project 3407,task 427,declaration 74628,UNKNOWN,0,,FALSE,travel permit number 74627,UNKNOWN,travel permit 74626,0,budget 635,0,st_step 74629_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74626,Start trip,STAFF MEMBER,00:00.0,Variant 280,280,organizational unit 65458,project 3407,task 427,declaration 74628,UNKNOWN,0,,FALSE,travel permit number 74627,UNKNOWN,travel permit 74626,0,budget 635,0,rv_travel permit 74626_6,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74626,End trip,STAFF MEMBER,00:00.0,Variant 280,280,organizational unit 65458,project 3407,task 427,declaration 74628,UNKNOWN,0,,FALSE,travel permit number 74627,UNKNOWN,travel permit 74626,0,budget 635,0,rv_travel permit 74626_7,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 74626,Declaration SAVED by EMPLOYEE,STAFF MEMBER,15:14.0,Variant 280,280,organizational unit 65458,project 3407,task 427,declaration 74628,UNKNOWN,0,,FALSE,travel permit number 74627,UNKNOWN,travel permit 74626,0,budget 635,0,st_step 74631_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72815,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,21:03.0,Variant 34,34,organizational unit 65458,project 54409,task 427,declaration 72817,UNKNOWN,614.0805294,655,FALSE,travel permit number 72816,declaration number 72818,travel permit 72815,1015.978607,budget 974,-300.0088083,st_step 72820_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72815,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,21:22.0,Variant 34,34,organizational unit 65458,project 54409,task 427,declaration 72817,UNKNOWN,614.0805294,655,FALSE,travel permit number 72816,declaration number 72818,travel permit 72815,1015.978607,budget 974,-300.0088083,st_step 72819_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72815,Start trip,STAFF MEMBER,00:00.0,Variant 34,34,organizational unit 65458,project 54409,task 427,declaration 72817,UNKNOWN,614.0805294,655,FALSE,travel permit number 72816,declaration number 72818,travel permit 72815,1015.978607,budget 974,-300.0088083,rv_travel permit 72815_6,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72815,End trip,STAFF MEMBER,00:00.0,Variant 34,34,organizational unit 65458,project 54409,task 427,declaration 72817,UNKNOWN,614.0805294,655,FALSE,travel permit number 72816,declaration number 72818,travel permit 72815,1015.978607,budget 974,-300.0088083,rv_travel permit 72815_7,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72815,Declaration SUBMITTED by EMPLOYEE,STAFF MEMBER,56:18.0,Variant 34,34,organizational unit 65458,project 54409,task 427,declaration 72817,UNKNOWN,614.0805294,655,FALSE,travel permit number 72816,declaration number 72818,travel permit 72815,1015.978607,budget 974,-300.0088083,st_step 72823_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72815,Declaration APPROVED by PRE_APPROVER,STAFF MEMBER,28:33.0,Variant 34,34,organizational unit 65458,project 54409,task 427,declaration 72817,UNKNOWN,614.0805294,655,FALSE,travel permit number 72816,declaration number 72818,travel permit 72815,1015.978607,budget 974,-300.0088083,st_step 72821_0,PRE_APPROVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72815,Declaration FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,20:13.0,Variant 34,34,organizational unit 65458,project 54409,task 427,declaration 72817,UNKNOWN,614.0805294,655,FALSE,travel permit number 72816,declaration number 72818,travel permit 72815,1015.978607,budget 974,-300.0088083,st_step 72822_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72815,Request Payment,SYSTEM,24:51.0,Variant 34,34,organizational unit 65458,project 54409,task 427,declaration 72817,UNKNOWN,614.0805294,655,FALSE,travel permit number 72816,declaration number 72818,travel permit 72815,1015.978607,budget 974,-300.0088083,fd_declaration 72817_17,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 72815,Payment Handled,SYSTEM,31:44.0,Variant 34,34,organizational unit 65458,project 54409,task 427,declaration 72817,UNKNOWN,614.0805294,655,FALSE,travel permit number 72816,declaration number 72818,travel permit 72815,1015.978607,budget 974,-300.0088083,fd_declaration 72817_18,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76679,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,45:18.0,Variant 12,12,organizational unit 65458,UNKNOWN,UNKNOWN,,UNKNOWN,0,,FALSE,travel permit number 76680,,travel permit 76679,0,budget 974,0,st_step 76681_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76679,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,45:21.0,Variant 12,12,organizational unit 65458,UNKNOWN,UNKNOWN,,UNKNOWN,0,,FALSE,travel permit number 76680,,travel permit 76679,0,budget 974,0,st_step 76682_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76679,Start trip,STAFF MEMBER,00:00.0,Variant 12,12,organizational unit 65458,UNKNOWN,UNKNOWN,,UNKNOWN,0,,FALSE,travel permit number 76680,,travel permit 76679,0,budget 974,0,rv_travel permit 76679_6,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76679,End trip,STAFF MEMBER,00:00.0,Variant 12,12,organizational unit 65458,UNKNOWN,UNKNOWN,,UNKNOWN,0,,FALSE,travel permit number 76680,,travel permit 76679,0,budget 974,0,rv_travel permit 76679_7,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76679,Send Reminder,SYSTEM,13:01.0,Variant 12,12,organizational unit 65458,UNKNOWN,UNKNOWN,,UNKNOWN,0,,FALSE,travel permit number 76680,,travel permit 76679,0,budget 974,0,rv_travel permit 76679_27,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76679,Send Reminder,SYSTEM,13:01.0,Variant 12,12,organizational unit 65458,UNKNOWN,UNKNOWN,,UNKNOWN,0,,FALSE,travel permit number 76680,,travel permit 76679,0,budget 974,0,rv_travel permit 76679_28,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76808,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,57:21.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76810,UNKNOWN,42.90303172,82,FALSE,travel permit number 76809,declaration number 76811,travel permit 76808,156.9623112,budget 922,-114.0592794,st_step 76813_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76808,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,57:25.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76810,UNKNOWN,42.90303172,82,FALSE,travel permit number 76809,declaration number 76811,travel permit 76808,156.9623112,budget 922,-114.0592794,st_step 76812_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76808,Start trip,STAFF MEMBER,00:00.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76810,UNKNOWN,42.90303172,82,FALSE,travel permit number 76809,declaration number 76811,travel permit 76808,156.9623112,budget 922,-114.0592794,rv_travel permit 76808_6,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76808,End trip,STAFF MEMBER,00:00.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76810,UNKNOWN,42.90303172,82,FALSE,travel permit number 76809,declaration number 76811,travel permit 76808,156.9623112,budget 922,-114.0592794,rv_travel permit 76808_7,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76808,Declaration SUBMITTED by EMPLOYEE,STAFF MEMBER,47:54.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76810,UNKNOWN,42.90303172,82,FALSE,travel permit number 76809,declaration number 76811,travel permit 76808,156.9623112,budget 922,-114.0592794,st_step 76815_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76808,Declaration FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,55:31.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76810,UNKNOWN,42.90303172,82,FALSE,travel permit number 76809,declaration number 76811,travel permit 76808,156.9623112,budget 922,-114.0592794,st_step 76814_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76808,Request Payment,SYSTEM,13:42.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76810,UNKNOWN,42.90303172,82,FALSE,travel permit number 76809,declaration number 76811,travel permit 76808,156.9623112,budget 922,-114.0592794,fd_declaration 76810_17,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76808,Payment Handled,SYSTEM,31:10.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76810,UNKNOWN,42.90303172,82,FALSE,travel permit number 76809,declaration number 76811,travel permit 76808,156.9623112,budget 922,-114.0592794,fd_declaration 76810_18,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76289,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,59:13.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76291,UNKNOWN,6.278492446,12,FALSE,travel permit number 76290,declaration number 76292,travel permit 76289,52.32077038,budget 922,-46.04227794,st_step 76294_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76289,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,59:15.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76291,UNKNOWN,6.278492446,12,FALSE,travel permit number 76290,declaration number 76292,travel permit 76289,52.32077038,budget 922,-46.04227794,st_step 76293_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76289,Start trip,STAFF MEMBER,00:00.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76291,UNKNOWN,6.278492446,12,FALSE,travel permit number 76290,declaration number 76292,travel permit 76289,52.32077038,budget 922,-46.04227794,rv_travel permit 76289_6,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76289,End trip,STAFF MEMBER,00:00.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76291,UNKNOWN,6.278492446,12,FALSE,travel permit number 76290,declaration number 76292,travel permit 76289,52.32077038,budget 922,-46.04227794,rv_travel permit 76289_7,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76289,Declaration SUBMITTED by EMPLOYEE,STAFF MEMBER,58:02.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76291,UNKNOWN,6.278492446,12,FALSE,travel permit number 76290,declaration number 76292,travel permit 76289,52.32077038,budget 922,-46.04227794,st_step 76295_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76289,Declaration FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,58:06.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76291,UNKNOWN,6.278492446,12,FALSE,travel permit number 76290,declaration number 76292,travel permit 76289,52.32077038,budget 922,-46.04227794,st_step 76296_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76289,Request Payment,SYSTEM,13:08.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76291,UNKNOWN,6.278492446,12,FALSE,travel permit number 76290,declaration number 76292,travel permit 76289,52.32077038,budget 922,-46.04227794,fd_declaration 76291_17,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 76289,Payment Handled,SYSTEM,31:10.0,Variant 4,4,organizational unit 65458,UNKNOWN,UNKNOWN,declaration 76291,UNKNOWN,6.278492446,12,FALSE,travel permit number 76290,declaration number 76292,travel permit 76289,52.32077038,budget 922,-46.04227794,fd_declaration 76291_18,UNDEFINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73549,Permit SUBMITTED by EMPLOYEE,STAFF MEMBER,48:43.0,Variant 387,387,organizational unit 65455,UNKNOWN,UNKNOWN,,UNKNOWN,1709.159676,854.5798378,FALSE,UNKNOWN,,travel permit 73549,1979.272104,budget 6198,-270.1124283,st_step 73555_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.5798378,,,,,,,,,,,,,,activity 505,activity 505,request for payment number 73551,organizational unit 65463,request for payment 73550,request for payment number 73553,organizational unit 65463,0,0,task 71977,task 71977,project 503,request for payment 73552,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73549,Permit FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,48:55.0,Variant 387,387,organizational unit 65455,UNKNOWN,UNKNOWN,,UNKNOWN,1709.159676,854.5798378,FALSE,UNKNOWN,,travel permit 73549,1979.272104,budget 6198,-270.1124283,st_step 73554_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.5798378,,,,,,,,,,,,,,activity 505,activity 505,request for payment number 73551,organizational unit 65463,request for payment 73550,request for payment number 73553,organizational unit 65463,0,0,task 71977,task 71977,project 503,request for payment 73552,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73549,Request For Payment SUBMITTED by EMPLOYEE,STAFF MEMBER,40:27.0,Variant 387,387,organizational unit 65455,UNKNOWN,UNKNOWN,,UNKNOWN,1709.159676,854.5798378,FALSE,UNKNOWN,,travel permit 73549,1979.272104,budget 6198,-270.1124283,st_step 73558_0,EMPLOYEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.5798378,,,,,,,,,,,,,,activity 505,activity 505,request for payment number 73551,organizational unit 65463,request for payment 73550,request for payment number 73553,organizational unit 65463,0,0,task 71977,task 71977,project 503,request for payment 73552,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
travel permit 73549,Request For Payment FINAL_APPROVED by SUPERVISOR,STAFF MEMBER,41:59.0,Variant 387,387,organizational unit 65455,UNKNOWN,UNKNOWN,,UNKNOWN,1709.159676,854.5798378,FALSE,UNKNOWN,,travel permit 73549,1979.272104,budget 6198,-270.1124283,st_step 73559_0,SUPERVISOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.5798378,,,,,,,,,,,,,,activity 505,activity 505,request for payment number 73551,organizational unit 65463,request for payment 73550,request for payment number 73553,organizational unit 65463,0,0,task 71977,task 71977,project 503,request for payment 73552,project 503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
